shop_name,sizang_name,sangga_name,shop_address,shop_phone,product_all_case,product_cate_case,product_unique_id,product_name,product_checkbox_category,product_category_1,product_category_2,product_category_3,product_price,product_made,product_image_url,product_style,product_size,product_maxrate,product_seethrough,product_elasticity,product_lining,product_fitting,product_color,product_link
프로,동대문,청평화,"CPH-2-나-10,11",TEL : 010-5236-5511 (HP : 010-2324-8796),112,109,1114562,657번 올인핀턱SL,BOTTOM,WOMEN,하의,슬렉스,22000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114562_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114562_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114562_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114562_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114562_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114562_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114562_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114562_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114562_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114562_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114562_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114562_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114562_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114562_13.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114562_14.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114562_15.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114562_16.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114562_17.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114562_18.jpg","캐주얼,어반/모던,심플/베이직","S 총장 90cm/ 허리 31cm/ 힙 46cm/ 밑위 28cm/ 밑단 16cm
M 총장 91cm/ 허리 33cm/ 힙 48cm/ 밑위 29cm/ 밑단 17cm
L 총장 92cm/ 허리 35cm/ 힙 50cm/ 밑위 30cm/ 밑단 18cm",폴리100,없음,약간,없음,기본핏,"BEIGE, S,BEIGE, M,BEIGE, L,BLACK, S,BLACK, M,BLACK, L",http://www.ddmmarket.co.kr/Prod?m=S&c=C2NA110492
프로,동대문,청평화,"CPH-2-나-10,11",TEL : 010-5236-5511 (HP : 010-2324-8796),112,109,1114235,710번스테디와이드,BOTTOM,WOMEN,기타,,23000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114235_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114235_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114235_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114235_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114235_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114235_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114235_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114235_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114235_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114235_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114235_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114235_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114235_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114235_13.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114235_14.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114235_15.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114235_16.jpg","캐주얼,어반/모던,심플/베이직","S-총장 97cm/ 허리 34cm/ 힙 47cm/ 밑위 28cm/ 밑단 25cm
M-총장 98cm/ 허리 36cm/ 힙 49cm/ 밑위 29cm/ 밑단 26cm
L-총장 99cm/ 허리 38cm/ 힙 51cm/ 밑위 30cm/ 밑단 27cm",면100,없음,없음,없음,기본핏,"BLUEJEAN, S,BLUEJEAN, M,BLUEJEAN, L",http://www.ddmmarket.co.kr/Prod?m=S&c=C2NA110492
프로,동대문,청평화,"CPH-2-나-10,11",TEL : 010-5236-5511 (HP : 010-2324-8796),112,109,1114010,660번롱밴드핀턱SL,BOTTOM,WOMEN,하의,슬렉스,19000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114010_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114010_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114010_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114010_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114010_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114010_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114010_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114010_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114010_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114010_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114010_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114010_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114010_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114010_13.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114010_14.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114010_15.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114010_16.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1114010_17.jpg","캐주얼,어반/모던,심플/베이직","S 총장 97cm/ 허리 31cm/ 힙 44cm/ 밑위 30cm/ 밑단 23cm
M 총장 98cm/ 허리 33cm/ 힙 46cm/ 밑위 31cm/ 밑단 24cm
L 총장 99cm/ 허리 35cm/ 힙 48cm/ 밑위 32cm/ 밑단 25cm",폴리90 스판10,없음,좋음,없음,기본핏,"BEIGE, S,BEIGE, M,BEIGE, L,BLACK, S,BLACK, M,BLACK, L",http://www.ddmmarket.co.kr/Prod?m=S&c=C2NA110492
프로,동대문,청평화,"CPH-2-나-10,11",TEL : 010-5236-5511 (HP : 010-2324-8796),112,109,1113792,709번 스프링딥배기,BOTTOM,WOMEN,기타,,22000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113792_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113792_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113792_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113792_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113792_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113792_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113792_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113792_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113792_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113792_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113792_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113792_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113792_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113792_13.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113792_14.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113792_15.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113792_16.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113792_17.jpg","캐주얼,어반/모던,심플/베이직","S-총장 88cm/ 허리 34cm/ 힙 46cm/ 밑위 27cm/ 밑단 15cm
M-총장 89cm/ 허리 36cm/ 힙 48cm/ 밑위 28cm/ 밑단 16cm
L-총장 90cm/ 허리 38cm/ 힙 50cm/ 밑위 29cm/ 밑단 17cm",면99 스판1,없음,약간,없음,루즈핏,"LIGHTBLUEJEAN, S,LIGHTBLUEJEAN, M,LIGHTBLUEJEAN, L",http://www.ddmmarket.co.kr/Prod?m=S&c=C2NA110492
프로,동대문,청평화,"CPH-2-나-10,11",TEL : 010-5236-5511 (HP : 010-2324-8796),112,109,1113613,655번시보리오픈조거,BOTTOM,WOMEN,기타,,23000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113613_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113613_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113613_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113613_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113613_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113613_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113613_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113613_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113613_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113613_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113613_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113613_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113613_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113613_13.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113613_14.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113613_15.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113613_16.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113613_17.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113613_18.jpg","캐주얼,어반/모던,심플/베이직","S 총장 89cm/ 허리 31cm/ 힙 45cm/ 밑위 24cm/ 밑단 13cm
M 총장 90cm/ 허리 33cm/ 힙 47cm/ 밑위 25cm/ 밑단 14cm
L 총장 91cm/ 허리 35cm/ 힙 49cm/ 밑위 26cm/ 밑단 15cm",폴리100,없음,약간,없음,기본핏,"BEIGE, S,BEIGE, M,BEIGE, L,BLACK, S,BLACK, M,BLACK, L",http://www.ddmmarket.co.kr/Prod?m=S&c=C2NA110492
프로,동대문,청평화,"CPH-2-나-10,11",TEL : 010-5236-5511 (HP : 010-2324-8796),112,109,1113612,656번언발시보리PT,BOTTOM,WOMEN,하의,바지,21000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113612_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113612_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113612_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113612_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113612_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113612_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113612_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113612_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113612_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113612_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113612_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113612_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113612_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113612_13.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113612_14.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113612_15.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113612_16.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113612_17.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113612_18.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113612_19.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113612_20.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113612_21.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113612_22.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113612_23.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113612_24.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113612_25.jpg","캐주얼,어반/모던,심플/베이직","FREE 총장 88-91cm/ 허리 31cm/ 힙 47cm/ 밑위 26cm/ 밑단 17cm
L 총장 89-92cm/ 허리 33cm/ 힙 49cm/ 밑위 27cm/ 밑단 18cm",폴리100,없음,약간,없음,기본핏,"BEIGE,BEIGE, L,BLACK,BLACK, L",http://www.ddmmarket.co.kr/Prod?m=S&c=C2NA110492
프로,동대문,청평화,"CPH-2-나-10,11",TEL : 010-5236-5511 (HP : 010-2324-8796),112,109,1113515,147번바이오면통PT,BOTTOM,WOMEN,하의,바지,19000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113515_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113515_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113515_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113515_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113515_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113515_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113515_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113515_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113515_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113515_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113515_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113515_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113515_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113515_13.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113515_14.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113515_15.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113515_16.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113515_17.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113515_18.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113515_19.jpg","캐주얼,어반/모던,심플/베이직","S-총장 90cm/ 허리 33cm/ 힙 44cm/ 밑위 30cm/ 밑단 23cm
M-총장 91cm/ 허리 35cm/ 힙 46cm/ 밑위 31cm/ 밑단 24cm
L-총장 92cm/ 허리 37cm/ 힙 48cm/ 밑위 32cm/ 밑단 25cm
XL-총장 93cm/ 허리 39cm/ 힙 50cm/ 밑위 33cm/ 밑단 26cm",면100,없음,약간,없음,기본핏,"BEIGE, S,BEIGE, M,BEIGE, L,BEIGE, XL,BLACK, S,BLACK, M,BLACK, L,BLACK, XL,IVORY, S,IVORY, M,IVORY, L,IVORY, XL,OLIVE, S,OLIVE, M,OLIVE, L,OLIVE, XL",http://www.ddmmarket.co.kr/Prod?m=S&c=C2NA110492
프로,동대문,청평화,"CPH-2-나-10,11",TEL : 010-5236-5511 (HP : 010-2324-8796),112,109,1113513,654번봄투핀턱슬랙스,BOTTOM,WOMEN,하의,슬렉스,22000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113513_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113513_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113513_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113513_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113513_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113513_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113513_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113513_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113513_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113513_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113513_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113513_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113513_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113513_13.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113513_14.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113513_15.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113513_16.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113513_17.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113513_18.jpg","캐주얼,어반/모던,심플/베이직","S-총장 99cm/ 허리 30cm/ 힙 44cm/ 밑위 27cm/ 밑단 22cm
M-총장 100cm/ 허리 32cm/ 힙 46cm/ 밑위 28cm/ 밑단 23cm
L-총장 101cm/ 허리 34cm/ 힙 48cm/ 밑위 29cm/ 밑단 24cm",폴리65 레이온30 스판5,없음,약간,없음,기본핏,"BEIGE, S,BEIGE, M,BEIGE, L,BLACK, S,BLACK, M,BLACK, L,PINK, S,PINK, M,PINK, L",http://www.ddmmarket.co.kr/Prod?m=S&c=C2NA110492
프로,동대문,청평화,"CPH-2-나-10,11",TEL : 010-5236-5511 (HP : 010-2324-8796),112,109,1113512,148번포커스면PT,BOTTOM,WOMEN,하의,바지,20000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113512_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113512_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113512_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113512_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113512_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113512_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113512_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113512_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113512_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113512_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113512_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113512_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113512_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113512_13.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113512_14.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113512_15.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113512_16.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113512_17.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113512_18.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113512_19.jpg","캐주얼,어반/모던,심플/베이직","S-총장 90cm/ 허리 32cm/ 힙 43cm/ 밑위 25cm/ 밑단 23cm
M-총장 91cm/ 허리 34cm/ 힙 45cm/ 밑위 26cm/ 밑단 24cm
L-총장 92cm/ 허리 36cm/ 힙 47cm/ 밑위 27cm/ 밑단 25cm
XL-총장 93cm/ 허리 38cm/ 힙 49cm/ 밑위 28cm/ 밑단 26cm",면97 스판3,없음,좋음,없음,기본핏,"BLACK, S,BLACK, M,BLACK, L,BLACK, XL,GRAY, S,GRAY, M,GRAY, L,GRAY, XL,IVORY, S,IVORY, M,IVORY, L,IVORY, XL,PINK, S,PINK, M,PINK, L,PINK, XL",http://www.ddmmarket.co.kr/Prod?m=S&c=C2NA110492
프로,동대문,청평화,"CPH-2-나-10,11",TEL : 010-5236-5511 (HP : 010-2324-8796),112,109,1113328,653번트임일자슬랙스,BOTTOM,WOMEN,하의,슬렉스,21000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113328_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113328_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113328_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113328_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113328_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113328_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113328_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113328_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113328_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113328_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113328_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113328_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113328_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113328_13.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113328_14.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113328_15.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113328_16.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113328_17.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113328_18.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113328_19.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113328_20.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113328_21.jpg","오피스,캐주얼,어반/모던,심플/베이직","S 총장 91cm/ 허리 32cm/ 힙 40cm/ 밑위 25cm/ 밑단 16cm
M 총장 92cm/ 허리 34cm/ 힙 42cm/ 밑위 26cm/ 밑단 17cm
L 총장 93cm/ 허리 36cm/ 힙 44cm/ 밑위 27cm/ 밑단 18cm
XL 총장 94cm/ 허리 38cm/ 힙 46cm/ 밑위 28cm/ 밑단 19cm",혼용율,없음,좋음,없음,기본핏,"BEIGE, S,BEIGE, M,BEIGE, L,BEIGE, XL,BLACK, S,BLACK, M,BLACK, L,BLACK, XL,NAVY, S,NAVY, M,NAVY, L,NAVY, XL",http://www.ddmmarket.co.kr/Prod?m=S&c=C2NA110492
프로,동대문,청평화,"CPH-2-나-10,11",TEL : 010-5236-5511 (HP : 010-2324-8796),112,109,1113327,146번단추청통팬츠,BOTTOM,WOMEN,하의,바지,23000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113327_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113327_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113327_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113327_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113327_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113327_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113327_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113327_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113327_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113327_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113327_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113327_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113327_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113327_13.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113327_14.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113327_15.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113327_16.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113327_17.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113327_18.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1113327_19.jpg",,"S-총장 90cm/ 허리 40cm/ 힙 51cm/ 밑위 32cm/ 밑단 25cm
M-총장 91cm/ 허리 42cm/ 힙 53cm/ 밑위 33cm/ 밑단 26cm
L-총장 92cm/ 허리 44cm/ 힙 55cm/ 밑위 34cm/ 밑단 27cm
XL-총장 93cm/ 허리 46cm/ 힙 57cm/ 밑위 35cm/ 밑단 28cm",폴리80 레이온15 스판5,없음,약간,없음,기본핏,"DARKBLUEJEAN, S,DARKBLUEJEAN, M,DARKBLUEJEAN, L,DARKBLUEJEAN, XL,LIGHTBLUEJEAN, S,LIGHTBLUEJEAN, M,LIGHTBLUEJEAN, L,LIGHTBLUEJEAN, XL",http://www.ddmmarket.co.kr/Prod?m=S&c=C2NA110492
