shop_name,sizang_name,sangga_name,shop_address,shop_phone,product_all_case,product_cate_case,product_unique_id,product_name,product_checkbox_category,product_category_1,product_category_2,product_category_3,product_price,product_made,product_image_url,product_style,product_size,product_maxrate,product_seethrough,product_elasticity,product_lining,product_fitting,product_color,product_link
해커,동대문,디오트,DOT-3-I-13,TEL : 02-2117-4802 (HP : 010-7189-8216),113,43,1095453,HS-130폼폼JP,TOP & TEE,WOMEN,아우터,패딩/점퍼,17000,중국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095453_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095453_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095453_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095453_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095453_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095453_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095453_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095453_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095453_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095453_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095453_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095453_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095453_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095453_13.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095453_14.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095453_15.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095453_16.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095453_17.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095453_18.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095453_19.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095453_20.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095453_21.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095453_22.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095453_23.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095453_24.jpg",캐주얼,총장 52cm/ 어깨 56cm/ 가슴 56cm/ 소매 54cm,면75 폴리25,없음,좋음,없음,기본핏,"CREAM,GRAY,MINT",http://www.ddmmarket.co.kr/Prod?m=S&c=D3I1300101
해커,동대문,디오트,DOT-3-I-13,TEL : 02-2117-4802 (HP : 010-7189-8216),113,43,1077972,메이린넨T,TOP & TEE,WOMEN,탑,티/탑,7000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1077972_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1077972_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1077972_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1077972_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1077972_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1077972_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1077972_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1077972_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1077972_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1077972_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1077972_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1077972_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1077972_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1077972_13.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1077972_14.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1077972_15.jpg",캐주얼,총장 68cm/ 어깨 43cm/ 가슴 48cm/ 소매 24cm,린넨60 레이온40,없음,좋음,없음,기본핏,"BEIGE,BLACK,IVORY,SKYBLUE",http://www.ddmmarket.co.kr/Prod?m=S&c=D3I1300101
해커,동대문,디오트,DOT-3-I-13,TEL : 02-2117-4802 (HP : 010-7189-8216),113,43,1076751,슈가끈나시,TOP & TEE,WOMEN,탑,티/탑,7000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1076751_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1076751_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1076751_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1076751_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1076751_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1076751_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1076751_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1076751_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1076751_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1076751_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1076751_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1076751_11.jpg",캐주얼,총장 58cm/ 어깨 31cm/ 가슴 46cm,레이온81 나일론19,없음,없음,없음,기본핏,"BEIGE,BLACK,IVORY",http://www.ddmmarket.co.kr/Prod?m=S&c=D3I1300101
해커,동대문,디오트,DOT-3-I-13,TEL : 02-2117-4802 (HP : 010-7189-8216),113,43,1093955,하코카라BL,BLOUSE,WOMEN,탑,블라우스,16000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1093955_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1093955_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1093955_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1093955_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1093955_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1093955_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1093955_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1093955_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1093955_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1093955_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1093955_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1093955_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1093955_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1093955_13.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1093955_14.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1093955_15.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1093955_16.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1093955_17.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1093955_18.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1093955_19.jpg",캐주얼,총장 60cm/ 어깨 35cm/ 가슴 52cm/ 소매 62cm,면100,없음,없음,없음,기본핏,IVORY,http://www.ddmmarket.co.kr/Prod?m=S&c=D3I1300101
해커,동대문,디오트,DOT-3-I-13,TEL : 02-2117-4802 (HP : 010-7189-8216),113,43,1090935,달리BL,BLOUSE,WOMEN,탑,블라우스,16000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090935_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090935_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090935_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090935_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090935_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090935_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090935_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090935_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090935_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090935_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090935_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090935_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090935_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090935_13.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090935_14.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090935_15.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090935_16.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090935_17.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090935_18.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090935_19.jpg",캐주얼,총장 61cm/ 어깨 37cm/ 가슴 59cm/ 소매 60cm,면100,없음,없음,없음,기본핏,"CREAM,YELLOW",http://www.ddmmarket.co.kr/Prod?m=S&c=D3I1300101
해커,동대문,디오트,DOT-3-I-13,TEL : 02-2117-4802 (HP : 010-7189-8216),113,43,1089740,런던쇼트NB,BLOUSE,WOMEN,탑,셔츠/남방,17000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1089740_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1089740_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1089740_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1089740_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1089740_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1089740_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1089740_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1089740_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1089740_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1089740_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1089740_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1089740_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1089740_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1089740_13.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1089740_14.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1089740_15.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1089740_16.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1089740_17.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1089740_18.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1089740_19.jpg",캐주얼,총장 52cm/ 가슴 77cm/ 어깨소매 72cm,면100,없음,없음,없음,루즈핏,"CREAM,GRAYBEIGE,KHAKI",http://www.ddmmarket.co.kr/Prod?m=S&c=D3I1300101
해커,동대문,디오트,DOT-3-I-13,TEL : 02-2117-4802 (HP : 010-7189-8216),113,43,1084532,라이크BL,BLOUSE,WOMEN,탑,블라우스,18000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1084532_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1084532_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1084532_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1084532_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1084532_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1084532_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1084532_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1084532_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1084532_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1084532_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1084532_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1084532_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1084532_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1084532_13.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1084532_14.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1084532_15.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1084532_16.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1084532_17.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1084532_18.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1084532_19.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1084532_20.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1084532_21.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1084532_22.jpg",캐주얼,총장 64cm/ 어깨 40cm/ 가슴 50cm/ 소매 57cm,레이온80 나일론20,없음,없음,없음,기본핏,"BEIGE,BLACK,MOCCA",http://www.ddmmarket.co.kr/Prod?m=S&c=D3I1300101
해커,동대문,디오트,DOT-3-I-13,TEL : 02-2117-4802 (HP : 010-7189-8216),113,43,1081891,루이셔츠,BLOUSE,WOMEN,탑,셔츠/남방,15000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1081891_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1081891_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1081891_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1081891_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1081891_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1081891_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1081891_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1081891_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1081891_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1081891_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1081891_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1081891_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1081891_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1081891_13.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1081891_14.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1081891_15.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1081891_16.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1081891_17.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1081891_18.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1081891_19.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1081891_20.jpg",캐주얼,총장 54cm/ 어깨 57cm/ 가슴 56cm,나일론52 면43 스판5,없음,없음,없음,기본핏,"BEIGE,IVORY,NAVY",http://www.ddmmarket.co.kr/Prod?m=S&c=D3I1300101
해커,동대문,디오트,DOT-3-I-13,TEL : 02-2117-4802 (HP : 010-7189-8216),113,43,1078479,세미NB,BLOUSE,WOMEN,탑,셔츠/남방,15000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1078479_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1078479_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1078479_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1078479_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1078479_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1078479_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1078479_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1078479_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1078479_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1078479_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1078479_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1078479_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1078479_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1078479_13.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1078479_14.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1078479_15.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1078479_16.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1078479_17.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1078479_18.jpg",캐주얼,총장 65cm/ 어깨 43cm/ 가슴 52cm/ 소매 26cm,면100,없음,좋음,없음,기본핏,"IVORY,SKYBLUE",http://www.ddmmarket.co.kr/Prod?m=S&c=D3I1300101
해커,동대문,디오트,DOT-3-I-13,TEL : 02-2117-4802 (HP : 010-7189-8216),113,43,1075546,에코BL,BLOUSE,WOMEN,탑,블라우스,14000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1075546_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1075546_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1075546_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1075546_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1075546_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1075546_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1075546_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1075546_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1075546_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1075546_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1075546_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1075546_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1075546_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1075546_13.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1075546_14.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1075546_15.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1075546_16.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1075546_17.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1075546_18.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1075546_19.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1075546_20.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1075546_21.jpg",캐주얼,총장 앞62 뒤66cm/ 어깨 36cm/ 가슴 57cm/ 소매 28cm,레이온81 나일론19,없음,없음,없음,기본핏,"IVORY,PINK",http://www.ddmmarket.co.kr/Prod?m=S&c=D3I1300101
해커,동대문,디오트,DOT-3-I-13,TEL : 02-2117-4802 (HP : 010-7189-8216),113,43,1095450,HS-122로엔타이ops,DRESS & SET,WOMEN,드레스,원피스,23000,중국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095450_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095450_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095450_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095450_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095450_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095450_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095450_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095450_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095450_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095450_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095450_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095450_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095450_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095450_13.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095450_14.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095450_15.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095450_16.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095450_17.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095450_18.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095450_19.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095450_20.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095450_21.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095450_22.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1095450_23.jpg",캐주얼,총장 120cm/ 어깨 38cm/ 가슴 47cm/ 소매 59cm/ 허리 36cm,폴리100,없음,없음,부분안감,기본핏,"CREAM,LIGHTKHAKI",http://www.ddmmarket.co.kr/Prod?m=S&c=D3I1300101
해커,동대문,디오트,DOT-3-I-13,TEL : 02-2117-4802 (HP : 010-7189-8216),113,43,1090858,HS-112로코OPS,DRESS & SET,WOMEN,드레스,원피스,21000,중국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090858_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090858_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090858_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090858_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090858_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090858_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090858_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090858_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090858_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090858_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090858_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090858_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090858_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090858_13.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090858_14.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090858_15.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090858_16.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090858_17.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090858_18.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090858_19.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090858_20.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090858_21.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090858_22.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090858_23.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090858_24.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090858_25.jpg",캐주얼,총장 119cm/ 어깨 37cm/ 가슴 47cm/ 소매 60cm,폴리100,없음,없음,부분안감,기본핏,"BLACK,CHESTNUTBROWN,CREAM",http://www.ddmmarket.co.kr/Prod?m=S&c=D3I1300101
해커,동대문,디오트,DOT-3-I-13,TEL : 02-2117-4802 (HP : 010-7189-8216),113,43,1090128,HS-111키니나시OPS,DRESS & SET,WOMEN,드레스,원피스,12000,중국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090128_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090128_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090128_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090128_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090128_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090128_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090128_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090128_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090128_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090128_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090128_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090128_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090128_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090128_13.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090128_14.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090128_15.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090128_16.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090128_17.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image/1090128_18.jpg",캐주얼,총장 118cm/ 어깨 24cm/ 가슴 47cm,폴리98 스판2,없음,없음,없음,기본핏,"BEIGE,BLACK,CHESTNUTBROWN",http://www.ddmmarket.co.kr/Prod?m=S&c=D3I1300101
