shop_image_url,shop_address,shop_name,sizang_name,sangga_name,all_product_num,shop_phone,product_unique_id,product_name,product_category,product_category_1,product_category_2,product_category_3,product_price,product_made,product_image_url,product_style,product_size,product_maxrate,product_seethrough,product_elasticity,product_lining,product_fitting,product_color,product_link
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1115101,와일드동키mtm,TOP & TEE,WOMEN,,,20000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1115101_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1115101_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1115101_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1115101_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1115101_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1115101_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1115101_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1115101_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1115101_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1115101_9.jpg","캐주얼,어반/모던,심플/베이직",총장 63cm/ 어깨 55cm/ 가슴 53cm/ 소매 58cm,면100,없음,좋음,없음,베이직,"LIGHTPINK,WHITEMELANGE",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1114911,마인자수MTM,TOP & TEE,WOMEN,,,27000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114911_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114911_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114911_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114911_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114911_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114911_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114911_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114911_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114911_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114911_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114911_10.jpg","캐주얼,어반/모던,심플/베이직",총장 56-61cm/ 어깨 54cm/ 가슴 54cm/ 소매 53cm,면100,없음,좋음,없음,베이직,"GRAY,LAVENDER",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1114826,타임글리터반팔,TOP & TEE,WOMEN,,,20000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114826_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114826_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114826_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114826_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114826_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114826_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114826_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114826_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114826_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114826_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114826_10.jpg","캐주얼,어반/모던,심플/베이직",총장 64cm/ 어깨 38cm/ 가슴 48cm/ 소매 23cm,면100,없음,좋음,없음,베이직,"CHINESEINK,CREAM,IVORY",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1114720,마랑나그랑,TOP & TEE,WOMEN,,,21000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114720_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114720_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114720_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114720_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114720_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114720_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114720_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114720_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114720_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114720_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114720_10.jpg","캐주얼,어반/모던,심플/베이직",총장 59cm/ 가슴 54cm/ 어깨소매 72cm,면100,없음,좋음,없음,베이직,"CHINESEINK,GRAY,OATMEAL",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1114719,가니나비MTM,TOP & TEE,WOMEN,,,21000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114719_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114719_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114719_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114719_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114719_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114719_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114719_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114719_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114719_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114719_9.jpg","캐주얼,어반/모던,심플/베이직",총장 60cm/ 어깨 47cm/ 가슴 52cm/ 소매 68cm,면100,없음,좋음,없음,베이직,"GREEN,IVORY",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1114718,리던스누피반팔,TOP & TEE,WOMEN,,,19000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114718_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114718_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114718_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114718_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114718_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114718_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114718_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114718_7.jpg","캐주얼,어반/모던,심플/베이직",총장 60cm/ 어깨 38cm/ 가슴 47cm/ 소매 21cm,면100,없음,좋음,없음,베이직,CREAM,http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1114288,토끼마랑후드,TOP & TEE,WOMEN,,,32000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114288_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114288_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114288_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114288_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114288_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114288_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114288_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114288_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114288_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114288_9.jpg","캐주얼,어반/모던,심플/베이직",총장 65cm/ 가슴 58cm/ 어깨소매 81cm,면100,없음,좋음,없음,베이직,OATMEAL,http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1114156,생로랑MTM,TOP & TEE,WOMEN,,,24000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114156_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114156_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114156_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114156_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114156_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114156_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114156_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114156_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114156_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114156_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114156_10.jpg","캐주얼,어반/모던,심플/베이직",총장 62cm/ 어깨 56cm/ 가슴 57cm/ 소매 57cm,면100,없음,좋음,없음,베이직,"BEIGE,CHINESEINK,PURPLE-2",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1114155,가니스마일반팔,TOP & TEE,WOMEN,,,14000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114155_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114155_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114155_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114155_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114155_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114155_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114155_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114155_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114155_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114155_9.jpg","캐주얼,어반/모던,심플/베이직",총장 65cm/ 어깨 39cm/ 가슴 50cm/ 소매 22cm,면100,없음,좋음,없음,베이직,"BLACK,IVORY",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1114107,보브배색BL,TOP & TEE,WOMEN,,,28000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114107_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114107_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114107_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114107_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114107_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114107_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114107_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114107_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114107_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114107_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114107_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114107_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114107_12.jpg","캐주얼,어반/모던,심플/베이직",총장 64cm/ 어깨 49cm/ 가슴 56cm/ 소매 57cm,면92 나일론8,없음,좋음,없음,베이직,"BEIGE,NAVY",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1114015,메종마르지엘라MTM,TOP & TEE,WOMEN,,,23000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114015_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114015_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114015_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114015_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114015_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114015_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114015_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114015_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114015_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114015_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1114015_10.jpg","캐주얼,어반/모던,심플/베이직",총장 60cm/ 어깨 59cm/ 가슴 56cm/ 소매 61cm,면100,없음,좋음,없음,루즈핏,"BLACK,GRAY",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
