store_id_num,sangga_name,store_name,store_phone,store_address,store_aws_image,accounts,number_of_total_products,accounts_products
18780,Jeil Pyunghwa,루비,010-5202-3533,3F 50호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/18780.jpg,"2,151","2,632",1
6347,Jeil Pyunghwa,line,02-2233-4433,2F 12호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/6347.jpg,"7,390",560,5
24711,Jeil Pyunghwa,무드하우스,010-7942-4173,5F 97,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/24711.jpg,"1,574",86,0
2271,Jeil Pyunghwa,Mbeige,010-7288-7269,1F 156호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/2271.jpg,"4,083","3,510",13
12577,Jeil Pyunghwa,아셀,010-8662-6179,4F 11,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/12577.jpg,"3,986",969,369
23603,Jeil Pyunghwa,오닉스,02-2235-7246,2F 91호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/23603.jpg,150,234,0
20009,Jeil Pyunghwa,미즈모아,02-2238-4705,B1 60호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/20009.jpg,306,416,0
25067,Jeil Pyunghwa,지미와이,02-2234-3879,2F 122호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/25067.jpg,866,"2,052",0
26878,Jeil Pyunghwa,Nplo,010-2188-1095,B1 416호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/26878.jpg,48,21,0
6229,Jeil Pyunghwa,swan,02-2234-4002,4F 148,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/6229.jpg,"8,258",118,0
25236,Jeil Pyunghwa,벨라,010-7405-7496,5F 133,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/25236.jpg,847,145,135
3370,Jeil Pyunghwa,다온,010-9160-1348,2F 43호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/3370.jpg,948,333,0
19464,Jeil Pyunghwa,nine,010-5108-3278,2F 58호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/19464.jpg,921,375,0
17432,Jeil Pyunghwa,Luxury AMI,010-5427-1824,5F 104,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/17432.jpg,"3,846",249,0
19013,Jeil Pyunghwa,도르가스,02-2233-0025,B1 31호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/19013.jpg,767,178,0
9404,Jeil Pyunghwa,jennifur,010-7592-5712,5F 149,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/9404.jpg,"2,491",158,0
20992,Jeil Pyunghwa,워너비,010-4229-5442,3F 182호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/20992.jpg,171,41,0
15849,Jeil Pyunghwa,Lucy,010-9369-4062,3F 125호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/15849.jpg,"5,041","1,067",0
24478,Jeil Pyunghwa,로위,010-3610-0339,3F 39호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/24478.jpg,"1,481","5,228",143
12801,Jeil Pyunghwa,lala stone,010-4660-0784,B1 318호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/12801.jpg,"3,041","11,881",0
20797,Jeil Pyunghwa,JC,02-2237-6960,B1 100호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/20797.jpg,743,"4,004",135
24447,Jeil Pyunghwa,비오비,010-1234-1234,Team204 3F 310호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/24447.jpg,"1,942","7,425",157
21618,Jeil Pyunghwa,모티브2,02-2233-1204,2F 18호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/21618.jpg,559,855,7
16012,Jeil Pyunghwa,모모바이민,02-2231-1682,3F 13호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/16012.jpg,"6,314","3,880",450
12063,Jeil Pyunghwa,abba,070-4221-1428,3F 99호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/12063.jpg,"1,177","2,354",15
25117,Jeil Pyunghwa,mayqueen 메이퀸,010-9968-7477,2F 154호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/25117.jpg,"3,897",771,0
12450,Jeil Pyunghwa,Zucca,02-2234-3872,2F 80호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/12450.jpg,"1,069",922,305
13399,Jeil Pyunghwa,mixfit,010-4386-1617,4F 9,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/13399.jpg,"3,986","1,034",1
20418,Jeil Pyunghwa,lyrique,010-8831-8518,2F 5호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/20418.jpg,"2,113",211,0
12095,Jeil Pyunghwa,BONITA,010-3382-3442,1F 109호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/12095.jpg,"3,977","9,252",177
24338,Jeil Pyunghwa,LUMOS,02-2232-0801,2F 176호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/24338.jpg,495,"1,585",0
3981,Jeil Pyunghwa,조이풀,02-2252-2975,5F 77,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/3981.jpg,"6,733","1,213",3
18646,Jeil Pyunghwa,스타더스트,010-9008-8919,2F 7호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/18646.jpg,"1,922","2,377",5
23729,Jeil Pyunghwa,you2 2,02-2232-8893,3F 49호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/23729.jpg,857,634,1
26734,Jeil Pyunghwa,only•L,010-2663-2907,3F 52호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/26734.jpg,747,109,0
27185,Jeil Pyunghwa,GROW,010-3737-3480,3F 37호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/27185.jpg,58,82,0
8786,Jeil Pyunghwa,MiJu,02-2233-2317,1F 98호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/8786.jpg,"1,057",582,0
21023,Jeil Pyunghwa,라라스톤블랙,010-4660-0784,B1 317호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/21023.jpg,922,"2,168",0
25081,Jeil Pyunghwa,SR에스알,010-2869-3379,B1 115호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/25081.jpg,0,4,0
25407,Jeil Pyunghwa,히엘,010-7373-8758,5F 40,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/25407.jpg,536,50,0
24280,Jeil Pyunghwa,vanessaroom,02-2233-3373,1F 115호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/24280.jpg,430,"2,086",5
25909,Jeil Pyunghwa,비글컴퍼니 (beagle company),010-8587-9673,JABA11 1F A-11,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/25909.jpg,110,304,0
14329,Jeil Pyunghwa,파랑,02-2237-5911,3F 68호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/14329.jpg,677,"1,129",13
21778,Jeil Pyunghwa,H2,02-2232-3036,B1 103호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/21778.jpg,114,73,0
16598,Jeil Pyunghwa,갤럭시상사(포토시),02-2237-9425,1F 32호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/16598.jpg,929,"3,033",0
24617,Jeil Pyunghwa,Jgrande,02-2232-3941,1F 43호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/24617.jpg,410,77,6
13629,Jeil Pyunghwa,BOBO,010-8830-7076,3F 94호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/13629.jpg,"6,153","1,292",5
24246,Jeil Pyunghwa,빠숑,010-7240-0148,4F 22,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/24246.jpg,"1,612","1,883",1
23453,Jeil Pyunghwa,연우상사,02-2235-8397,2F 94호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/23453.jpg,117,39,3
2,Jeil Pyunghwa,체리걸,02-1566-6523,THEOT B2 C21,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/2.jpg,77,"2,461","2,391"
26963,Jeil Pyunghwa,vagle,010-6578-8625,5F 88,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/26963.jpg,295,418,0
19701,Jeil Pyunghwa,NICOLE FARI,02-2231-7826,B1 15호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/19701.jpg,113,715,2
2013,Jeil Pyunghwa,cocos,02-2233-4326,B1 410호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/2013.jpg,570,534,14
23557,Jeil Pyunghwa,lilium,010-2280-1855,2F 184호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/23557.jpg,192,402,0
23722,Jeil Pyunghwa,오벨리아,02-2235-8893,ChungPyungHwa B1 나17호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/23722.jpg,915,347,49
26061,Jeil Pyunghwa,toolap,010-5769-8663,4F 139,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/26061.jpg,"1,022","2,078",0
21738,Jeil Pyunghwa,비비안,02-2233-9707,2F 166호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/21738.jpg,"1,088",303,0
23266,Jeil Pyunghwa,club sedado,010-5923-6507,Maxtyle B1 280,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/23266.jpg,441,"2,119",1
21620,Jeil Pyunghwa,보석,02-2232-3033,1F 138호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/21620.jpg,357,551,0
18224,Jeil Pyunghwa,샾제이,02-2231-3353,3F 192호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/18224.jpg,849,879,106
20961,Jeil Pyunghwa,커뮤니티제평1F,010-4175-5415,1F 94호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/20961.jpg,"1,295",166,0
8154,Jeil Pyunghwa,LONDON,02-2237-3768,2F 62호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/8154.jpg,"3,638","3,480",0
17029,Jeil Pyunghwa,퍼센트,02-2235-5565,3F 8호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/17029.jpg,330,69,0
20649,Jeil Pyunghwa,NDND,010-9593-2150,2F 15호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/20649.jpg,611,"2,416",2
10598,Jeil Pyunghwa,no thx,02-2235-8749,2F 102호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/10598.jpg,"2,173","1,689",2
20702,Jeil Pyunghwa,애비뉴엘,02-2235-1645,4F 59,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/20702.jpg,845,551,9
23749,Jeil Pyunghwa,able,02-2252-1687,2F 37호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/23749.jpg,264,425,0
26236,Jeil Pyunghwa,feelthesky,010-4492-0819,4F 113,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/26236.jpg,468,565,0
6196,Jeil Pyunghwa,idem,02-2231-0406,2F 143호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/6196.jpg,702,272,1
12882,Jeil Pyunghwa,Über,02-2237-3133,2F 61호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/12882.jpg,"1,653","1,166",51
16020,Jeil Pyunghwa,miel 미엘,010-2107-2281,1F 29호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/16020.jpg,"4,915","2,155",24
19886,Jeil Pyunghwa,MARIE STUDIOS,010-4941-8388,1F 77호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/19886.jpg,"1,017",924,1
9557,Jeil Pyunghwa,BABARA,010-8775-3642,2F 4호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/9557.jpg,"3,353","2,230",22
20718,Jeil Pyunghwa,JNT,02-2234-3028,1F 82호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/20718.jpg,463,851,3
12964,Jeil Pyunghwa,크리스타,02-2238-2088,B1 229호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/12964.jpg,562,255,0
17325,Jeil Pyunghwa,ReaIIy,010-7302-7389,3F 104호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/17325.jpg,576,15,0
22101,Jeil Pyunghwa,aurora,010-8028-1813,2F 103호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/22101.jpg,"3,884",751,0
7837,Jeil Pyunghwa,A Shop,02-2238-1298,3F 60호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/7837.jpg,"3,794","4,227",5
16352,Jeil Pyunghwa,나비,02-2232-1240,B1 22호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/16352.jpg,172,194,2
7565,Jeil Pyunghwa,okioki,010-2037-3179,4F 36,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/7565.jpg,"13,405",950,885
2026,Jeil Pyunghwa,페이퍼돌,02-2254-0809,1F 7호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/2026.jpg,440,168,0
12688,Jeil Pyunghwa,POV,010-5771-4177,3F 32호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/12688.jpg,"1,159","2,360",0
21153,Jeil Pyunghwa,플럼,010-3242-1686,2F 171호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/21153.jpg,"1,069","4,209",22
7127,Jeil Pyunghwa,램스모드,02-2236-3025,1F 100호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/7127.jpg,522,34,0
26994,Jeil Pyunghwa,wonpisu,010-9416-2080,5F 37,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/26994.jpg,38,66,0
9967,Jeil Pyunghwa,아이리스,010-2591-3699,4F 86,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/9967.jpg,"2,449",331,0
7732,Jeil Pyunghwa,rookiebud,010-3561-0484,B1 366호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/7732.jpg,"4,731","5,280",0
14878,Jeil Pyunghwa,J VOOM,010-2708-2005,2F 150호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/14878.jpg,"4,595","4,666",3
9886,Jeil Pyunghwa,에이원,02-2252-8199,1F 25호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/9886.jpg,580,743,0
23468,Jeil Pyunghwa,Ami,010-3634-1448,3F 11호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/23468.jpg,"1,582",399,0
19435,Jeil Pyunghwa,Calia,010-5880-1567,4F 110,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/19435.jpg,"1,457",922,2
21508,Jeil Pyunghwa,thehistory,010-9511-8977,1F 128호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/21508.jpg,772,"2,119",0
20309,Jeil Pyunghwa,indimint,010-3099-5933,3F 169호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/20309.jpg,114,108,1
11594,Jeil Pyunghwa,마리,02-2235-1470,1F 147호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/11594.jpg,231,122,0
22538,Jeil Pyunghwa,유레카,010-7788-6385,4F 43,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/22538.jpg,"2,158",5,0
20547,Jeil Pyunghwa,againmac,02-2235-5434,1F 50호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/20547.jpg,"2,748","7,698","1,894"
14840,Jeil Pyunghwa,clasika,02-2237-8953,2F 158호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/14840.jpg,"1,189","3,821",53
24629,Jeil Pyunghwa,onlyone,010-8309-4477,4F 159,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/24629.jpg,750,4,0
21602,Jeil Pyunghwa,핑크플라밍고,02-2231-7771,1F 105호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/21602.jpg,804,199,1
27425,Jeil Pyunghwa,stella,010-2529-5943,B1 384호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/27425.jpg,1,10,0
19362,Jeil Pyunghwa,오빌아리조나,010-8245-2150,3F 38호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/19362.jpg,"1,675",102,0
8389,Jeil Pyunghwa,루이스,02-2233-8451,B1 105호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/8389.jpg,692,355,1
12154,Jeil Pyunghwa,이노,02-2234-6545,1F 18호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/12154.jpg,824,468,0
20748,Jeil Pyunghwa,clubmacho,010-3111-5107,Maxtyle B1 230,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/20748.jpg,681,"2,846",0
4115,Jeil Pyunghwa,블루라벨,02-2281-4547,3F 47호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/4115.jpg,"3,071","1,019",26
3337,Jeil Pyunghwa,SOL,02-2252-9587,2F 52호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/3337.jpg,905,741,12
23627,Jeil Pyunghwa,보니타앤씨앤,010-9362-3442,4F 122,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/23627.jpg,"2,161","12,680",45
12029,Jeil Pyunghwa,yoosou,010-8459-4006,3F 155호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/12029.jpg,"3,451","4,115",0
21536,Jeil Pyunghwa,woodwood,010-3300-2347,1F 3호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/21536.jpg,"1,030","1,006",0
20592,Jeil Pyunghwa,Merild,02-2234-2230,3F 6호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/20592.jpg,"3,099",147,3
11063,Jeil Pyunghwa,Blue Velvet,010-7119-3288,3F 106호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/11063.jpg,497,427,15
5222,Jeil Pyunghwa,RICH,02-2234-8622,1F 4호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/5222.jpg,"2,411","1,429",1
9800,Jeil Pyunghwa,JCOCO,02-2235-3112,1F 14호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/9800.jpg,"1,488",718,2
10548,Jeil Pyunghwa,ALMA,010-4556-6924,B1 37호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/10548.jpg,545,507,9
18766,Jeil Pyunghwa,CN,02-2236-3442,4F 137,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/18766.jpg,"4,736","16,642",30
19594,Jeil Pyunghwa,mellow,010-9846-6020,1F 125호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/19594.jpg,"1,140",457,0
24922,Jeil Pyunghwa,Ruakorea 루아코리아,010-5161-5446,4F 83,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/24922.jpg,115,699,0
20909,Jeil Pyunghwa,어썸,02-2235-5969,2F 180호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/20909.jpg,"1,728","3,908",7
15068,Jeil Pyunghwa,niche,010-7791-0184,3F 184호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/15068.jpg,"6,796",30,0
27315,Jeil Pyunghwa,karej,010-3525-0452,3F 177호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/27315.jpg,60,122,0
11695,Jeil Pyunghwa,캔디,02-2253-0854,3F 87호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/11695.jpg,215,329,20
27281,Jeil Pyunghwa,ehfpal,010-6775-6189,5F 44,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/27281.jpg,195,141,0
14563,Jeil Pyunghwa,베니베니,010-2054-1446,2F 88호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/14563.jpg,910,"2,999",388
7617,Jeil Pyunghwa,꼴레르,010-9625-2012,1F 172호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/7617.jpg,580,274,0
24206,Jeil Pyunghwa,노아,010-2426-5771,1F 85호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/24206.jpg,291,900,0
15681,Jeil Pyunghwa,jimmywhy,02-2253-3222,Belpost 2F 53호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/15681.jpg,"1,347","2,929",44
16838,Jeil Pyunghwa,슈앤도로시,010-2888-6082,B1 208호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/16838.jpg,786,542,2
20770,Jeil Pyunghwa,On,010-2787-0261,1F 72호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/20770.jpg,723,130,1
11775,Jeil Pyunghwa,july7,010-7189-4474,3F 57호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/11775.jpg,"4,970","1,181",12
8033,Jeil Pyunghwa,덴버,02-2234-3656,3F 162호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/8033.jpg,633,251,3
