store_id_num,sangga_name,store_name,store_phone,store_address,store_aws_image,accounts,number_of_total_products,accounts_products
4289,THEOT,demure,02-2117-8353,4F J22,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/4289.jpg,"8,485","3,601",0
1546,THEOT,디셈버26,02-2117-4357,B1 D15,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/1546.jpg,"3,331","4,113",10
19943,THEOT,TheBlanc,02-2117-8595,1F C10,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/19943.jpg,521,"2,059",5
20557,THEOT,63502,010-6566-5502,3F A03,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/20557.jpg,"2,590","1,018",4
10617,THEOT,JUNO,010-5159-5095,3F D05,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/10617.jpg,"7,484","4,313",2
5727,THEOT,CAMEL,010-9149-1869,B2 N32,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/5727.jpg,"1,127","1,148",2
3491,THEOT,ADELE75,02-2117-4365,2F D18,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/3491.jpg,"3,544","4,267",19
3112,THEOT,wannabe,010-3472-8860,B2 H07,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/3112.jpg,"3,229","2,477",0
24071,THEOT,tripley,02-2117-4980,1F H21,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/24071.jpg,"1,909","1,305",0
12999,THEOT,허쉬,02-2117-8369,2F H06,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/12999.jpg,"3,077","2,322",3
5065,THEOT,BARBABA,010-8098-4707,5F E-11호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/5065.jpg,"10,156","7,531",0
5530,THEOT,제이쥴리,02-2117-4737,B2 라1,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/5530.jpg,"5,562","2,253",0
3315,THEOT,Qmarket,02-2117-4363,2F G04,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/3315.jpg,"1,461",417,344
23421,THEOT,Hayden,010-9855-8009,B2 N79,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/23421.jpg,"3,190","1,365",0
7502,THEOT,주)유니코디,02-2117-4861,B2 다3,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/7502.jpg,"5,557","1,703",0
8807,THEOT,Van Hue,010-2171-0562,ChungPyungHwa 5F 가62호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/8807.jpg,"6,924","24,025",16
26213,THEOT,illuwa,010-8699-9102,1F J09,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/26213.jpg,495,90,0
25559,THEOT,Chilling(칠링),010-5857-0318,3F A09,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/25559.jpg,640,395,0
25699,THEOT,CELLONA(셀로나),010-9222-7744,5F D-21호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/25699.jpg,259,542,2
10716,THEOT,mello,02-2117-8636,2F F05,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/10716.jpg,"3,268","1,817",30
925,THEOT,지아이브랜드,010-8777-4995,Studio W 3F 72호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/925.jpg,"4,323","10,814",0
9030,THEOT,missbaba,02-2117-8098,1F C04,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/9030.jpg,"1,201","2,606",274
25302,THEOT,oftheday 오브더데이,02-2117-8734,B1 H03,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/25302.jpg,842,917,0
5663,THEOT,리블리,02-2117-4096,4F E23,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/5663.jpg,"4,894","3,853",6
2250,THEOT,LILI,02-2117-8664,B1 H19,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/2250.jpg,"3,087","5,373",13
13804,THEOT,dresswell,02-2117-4316,3F C13,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/13804.jpg,"2,207",102,0
14523,THEOT,LoLxLoL,02-2117-4917,B1 G09,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/14523.jpg,652,"1,567",0
2506,THEOT,Thouse.,02-2117-8347,3F J06,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/2506.jpg,"5,344","5,943",1
4900,THEOT,뮤,010-8687-4497,1F B18,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/4900.jpg,"4,269","10,264",9
11470,THEOT,Marcel,010-3319-4116,4F A07,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/11470.jpg,"8,799",174,0
25495,THEOT,flatyou,010-9464-4014,2F F15,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/25495.jpg,"2,179",181,0
26284,THEOT,delight,010-8377-5288,3F G01,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/26284.jpg,498,446,0
27121,THEOT,jawoori,010-3915-8929,1F J01,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/27121.jpg,63,104,1
23684,THEOT,김패션,02-2117-4124,2F D20,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/23684.jpg,932,"1,005",0
607,THEOT,제이투,02-2117-8773,2F J02,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/607.jpg,"6,621","4,970",0
27389,THEOT,plumeria,010-2543-0417,B2 A05,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/27389.jpg,0,7,2
17084,THEOT,BRICK,02-2117-8703,4F A11,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/17084.jpg,"4,958","1,375",0
5122,THEOT,머머링,02-2117-4415,4F H18,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/5122.jpg,"13,059","5,762",1
25885,THEOT,언플랜unplan,010-4335-5322,3F J22,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/25885.jpg,508,694,0
23597,THEOT,cosmo,010-2421-3711,2F C27,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/23597.jpg,826,"1,565",131
19287,THEOT,루다,02-2117-4116,B1 G25,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/19287.jpg,"3,740","21,405",10
23156,THEOT,INBIBLE,010-8971-1232,2F F10,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/23156.jpg,"1,886",233,0
10689,THEOT,봉블리,02-2117-8024,1F B24,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/10689.jpg,"7,811","5,888",0
20194,THEOT,haiba,02-2117-8698,B2 A15,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/20194.jpg,"5,465",484,1
6621,THEOT,GROW,02-2117-8339,B1 E12,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/6621.jpg,"6,040","3,552",0
5674,THEOT,pink spoon,02-2117-4006,B2 F33,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/5674.jpg,"8,192",194,1
1238,THEOT,스토리프라다,02-2117-4722,4F A06,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/1238.jpg,"4,270","1,893",732
8936,THEOT,I AM I,02-2117-8839,2F F02,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/8936.jpg,"9,163","11,558",7
10536,THEOT,RUNWAY,02-2236-2237,ChungPyungHwa 5F 다36호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/10536.jpg,"2,598",933,0
14989,THEOT,Bravo,010-8448-2595,2F A16,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/14989.jpg,891,641,0
14596,THEOT,NUKE,02-2117-8758,1F F24,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/14596.jpg,"1,582",758,1
5662,THEOT,FRANCO 3,010-4183-9080,3F F01,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/5662.jpg,"2,836","3,082",4
8761,THEOT,MY YOUNG,02-2117-8083,4F G20,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/8761.jpg,"10,152","1,073",5
314,THEOT,cotton factory,02-2117-4429,3F E23,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/314.jpg,"16,136","26,096",2
13434,THEOT,GOOD,02-2117-8829,B2 N70,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/13434.jpg,"2,418",526,0
1817,THEOT,darphin,02-2117-4440,1F E24,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/1817.jpg,"5,261","9,268",373
13131,THEOT,MELMEONt,02-2117-4584,B1 G19,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/13131.jpg,"2,374","2,916",1
11293,THEOT,Lenuage,010-6560-7782,2F A22,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/11293.jpg,"4,791","1,692",0
7755,THEOT,amoeba,02-2117-8626,2F C03,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/7755.jpg,"22,040","12,207",41
7333,THEOT,Cocoon,010-3207-5008,ChungPyungHwa 1F 나29호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/7333.jpg,"1,152","2,879",47
22012,THEOT,GOBLIN,02-2117-8186,3F E20,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/22012.jpg,"4,066","8,745",3
21298,THEOT,BLEND,010-6584-5359,ChungPyungHwa 5F 가41호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/21298.jpg,"2,150","11,760",9
3167,THEOT,ANNIV,010-5052-8948,5F D-13호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/3167.jpg,"9,870",232,0
23903,THEOT,newrainbow,010-3040-2425,1F A04,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/23903.jpg,"1,004","1,979",0
25348,THEOT,"Rico,리코",02-2117-8068,1F J04,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/25348.jpg,123,271,0
6833,THEOT,더블류코코로,02-2117-4239,1F J17,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/6833.jpg,"2,820","1,195",148
1049,THEOT,THE PURE,010-9034-2180,B2 D28,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/1049.jpg,"1,786","1,699",0
5052,THEOT,클레오걸,02-2117-4766,4F E06,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/5052.jpg,"2,430","1,401",0
1917,THEOT,reborn,010-5235-6174,B2 B06,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/1917.jpg,"6,221","1,776",0
7854,THEOT,marin,010-3888-1868,5F J-06호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/7854.jpg,"7,240","11,130",2
23548,THEOT,탐이나,02-2117-8142,1F J03,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/23548.jpg,246,230,0
17901,THEOT,Abel,02-2117-8714,2F C10,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/17901.jpg,"2,366",77,0
4305,THEOT,clip,02-2117-8809,2F F11,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/4305.jpg,"3,764","5,362",1
1381,THEOT,삐삐,02-2117-8280,1F C11,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/1381.jpg,"4,954",726,0
25938,THEOT,Turns,02-2117-8905,B2 B26,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/25938.jpg,333,444,0
2373,THEOT,제이미,02-2117-4996,1F D12,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/2373.jpg,"5,331","2,290",1
4902,THEOT,amy company,010-7560-6365,4F H20,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/4902.jpg,"5,981","1,803",56
18251,THEOT,mienne,02-2117-8818,B1 G18,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/18251.jpg,"2,313","1,576",1
18210,THEOT,anstand,02-2117-8779,3F i-09,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/18210.jpg,"3,505","2,198",0
24057,THEOT,MORNBAKER,02-2117-4356,4F H11,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/24057.jpg,"2,437",87,26
18294,THEOT,HAY,010-9392-7800,5F B-11호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/18294.jpg,"5,418","7,048",1
25752,THEOT,flutter(플러터),02-2117-8336,5F J-19호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/25752.jpg,"3,566",538,0
8005,THEOT,COMING-J,02-2117-8575,3F H13,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/8005.jpg,"5,296","4,518",5
16403,THEOT,lasol,010-8796-3445,2F A23,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/16403.jpg,"4,455","1,549",0
16802,THEOT,rosy,02-2117-4490,4F F19,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/16802.jpg,"3,596","8,452",0
14302,THEOT,OUS seoul,010-3830-7728,B1 C12,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/14302.jpg,"3,063",963,0
20308,THEOT,plan,02-2117-8593,4F G03,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/20308.jpg,"2,018","1,504",486
543,THEOT,The Shew,02-2117-4719,1F A01,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/543.jpg,"8,126","2,770",1
25705,THEOT,onemorething원모어띵,010-2134-0041,5F C-15호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/25705.jpg,313,107,0
17629,THEOT,뽀룩,02-2117-8114,2F i-15,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/17629.jpg,"7,641","11,662",2
4351,THEOT,PINKBELL,02-2117-4788,B2 B10,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/4351.jpg,"5,590","16,036",19
9675,THEOT,In A RoW.,02-2117-8644,B1 J24,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/9675.jpg,"4,823","9,568",1
27123,THEOT,colorpaper,010-8586-6625,1F H04,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/27123.jpg,210,147,0
5451,THEOT,DoIt,02-2117-4277,3F i-19,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/5451.jpg,"11,421","3,634",0
25470,THEOT,루트03,02-2117-8930,3F i-08,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/25470.jpg,277,584,0
14667,THEOT,array,02-2117-8825,B1 J13-1,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/14667.jpg,"3,952","2,477",6
1719,THEOT,STAY,02-2117-4940,5F A-12호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/1719.jpg,"3,807",898,0
25778,THEOT,NMNM 늠늠,010-2542-8684,B2 i-05,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/25778.jpg,700,591,0
23632,THEOT,HANDER,02-2117-4858,B1 G22,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/23632.jpg,"2,501","3,774",0
6291,THEOT,orora,02-2117-4172,3F A23,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/6291.jpg,"11,973","15,066",5
10068,THEOT,minibe,02-2117-8774,5F J-03호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/10068.jpg,"1,870","2,475",21
22879,THEOT,ZION,010-7610-3011,3F C04,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/22879.jpg,"1,627",343,6
12747,THEOT,OMG,010-7731-5478,2F J28,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/12747.jpg,"9,127","13,613",0
6823,THEOT,닥스08,010-5657-8108,1F B20,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/6823.jpg,"5,790","9,778",3
3643,THEOT,AVEC,02-2117-4042,4F E29,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/3643.jpg,"12,935","10,032",3
3126,THEOT,BAGLE,02-2117-8312,B2 나3,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/3126.jpg,"10,759","7,759",1
11959,THEOT,NODI,010-8448-2549,2F B23,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/11959.jpg,"7,119","5,263",3
21590,THEOT,몰디브,02-2117-8401,1F C27,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/21590.jpg,"4,717","16,033",0
25856,THEOT,minty green,010-4716-4331,B2 A10,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/25856.jpg,731,494,0
4540,THEOT,언유즈얼 마켓,02-2117-4520,3F A16,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/4540.jpg,"7,729",886,1
23707,THEOT,style.B,010-3700-4624,B1 E06,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/23707.jpg,798,"4,651",0
21839,THEOT,JJ,02-2117-8361,B1 D24,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/21839.jpg,"1,972","8,823",19
9243,THEOT,WHYNOT,02-2117-4708,4F C29,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/9243.jpg,"7,812","8,975",0
781,THEOT,Sugarbine,02-2117-8557,B2 가3,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/781.jpg,"4,333","2,152",0
15258,THEOT,sage8494,02-2117-8494,B1 H23,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/15258.jpg,"3,713","2,065",1
24314,THEOT,러블리,010-4144-8273,1F B11,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/24314.jpg,"3,071",743,0
25685,THEOT,MotiF모티프,010-2284-9392,5F G-13호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/25685.jpg,933,530,0
